Country,Embassy Name,Embassy Address,Google Maps URL
United States,Embassy of Germany,"23 Belgrave Square, London SW1X 8PZ, United Kingdom",https://www.google.com/maps/place/?q=place_id:ChIJY3AuBSa1cEgR-uYEO7GiN58
United States,Consulate General of the Federal Republic of Germany,"100 Biscayne Blvd #2200, Miami, FL 33132, United States",https://www.google.com/maps/place/?q=place_id:ChIJ-XS1GZ622YgR4jjwC-Ej2-M
Uzbekistan,Embassy of the Federal Republic of Germany,"15 Sharaf Rashidov Avenue, Tashkent 100117, Uzbekistan",https://www.google.com/maps/place/?q=place_id:ChIJz7fAekeLrjgRSHHsTdGTyks
Holy See (Vatican City State),Embassy of Germany to the Holy See,"Via di Villa Sacchetti, 6, 00197 Roma RM, Italy",https://www.google.com/maps/place/?q=place_id:ChIJwbtbDx1hLxMRTI3RU03jbU4
Holy See (Vatican City State),Embassy of Germany,"Via S. Martino della Battaglia, 4, 00185 Roma RM, Italy",https://www.google.com/maps/place/?q=place_id:ChIJj8QweAVhLxMRzlWFsPN00mU
"Virgin Islands, U.S.",Embassy of Germany,"19 St. Clair Avenue, Port of Spain, Trinidad & Tobago",https://www.google.com/maps/place/?q=place_id:ChIJwzSg2XIINowR9_ZFBwKpRa0
Viet Nam,Embassy of Germany,"29 P. Trần Phú, Điện Biên, Ba Đình, Hà Nội, Vietnam",https://www.google.com/maps/place/?q=place_id:ChIJJXPnHZirNTERBWrfP_HbhRQ
Viet Nam,Consulate General of the Federal Republic of Germany,"33 Đ. Lê Duẩn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",https://www.google.com/maps/place/?q=place_id:ChIJr5kvHzQvdTERKeEYNxdQWYU
Vanuatu,Jorg Schwartze Honorary Consul of Germany in Port-Vila,"Rue Rene Pujol, Port Vila, Vanuatu",https://www.google.com/maps/place/?q=place_id:ChIJCQXn5WhgiW4RHi-9tBg7xew
Samoa,Honorary Consul of the Federal Republic of Germany,"569J+M2R, Goldstar Building, Mall, Apia, Samoa",https://www.google.com/maps/place/?q=place_id:ChIJI42H2LITpXERMUeCtFZXiaQ
Zambia,Embassy of Germany,"5219 Haile Selassie Ave, Lusaka, Zambia",https://www.google.com/maps/place/?q=place_id:ChIJDUdknq-MQBkRBGO1w8Rv_Ls
Zimbabwe,Embassy of Germany,"52CR+VV4, Harare, Zimbabwe",https://www.google.com/maps/place/?q=place_id:ChIJQZV6ivykMRkRdFz8RAabQGA
