Country,Embassy Name,Embassy Address,Google Maps URL
Lebanon,Embassy of France,"Espace des Lettres, Beirut, Lebanon",https://www.google.com/maps/place/?q=place_id:ChIJd72J48EXHxURDQofX0rm5NI
Liberia,France Embassy,"76R8+RGJ, 11th Street, Monrovia, Liberia",https://www.google.com/maps/place/?q=place_id:ChIJicBJXdpTQRARjM6r-3IY2oA
Liberia,Embassy of France,"77G3+9F6, Monrovia, Liberia",https://www.google.com/maps/place/?q=place_id:ChIJ8Y-WgmcCCg8RwbJ4YrblX_I
Liberia,Ambassade de France / Embassy of France,"Mamba Point, 98A, United Nations Dr, Monrovia, Liberia",https://www.google.com/maps/place/?q=place_id:ChIJJcnUi4D3CQ8RXj9sehJvJ7c
Libya,Embassy of France,"V5JV+W7W, Tripoli, Libya",https://www.google.com/maps/place/?q=place_id:ChIJI_fZO8OSqBMROVnEB8PKAh4
Saint Lucia,Ambassade de France / Embassy of France,"Nelson Mandela Drive Vigie Castries, St. Lucia",https://www.google.com/maps/place/?q=place_id:ChIJ6RklV8JnQIwRTfzeOjHG_z8
Liechtenstein,Ambassade de France / Französische Botschaft,"Schosshaldenstrasse 46, 3006 Bern, Switzerland",https://www.google.com/maps/place/?q=place_id:ChIJgWQr8mE3jkcRo45r2CzEojg
Sri Lanka,Embassy of France,"89 Rosmead Pl, Colombo 00700, Sri Lanka",https://www.google.com/maps/place/?q=place_id:ChIJs-ci2HVZ4joR9_N2yD-gi_U
Sri Lanka,France Visa Information In Sri Lanka,"No: 19 Dudley Senanayake Mawatha, Colombo 00700, Sri Lanka",https://www.google.com/maps/place/?q=place_id:ChIJ__-PBJ1Z4joR18Ctg_SKl_0
Lesotho,Ambassade de France / French embassy,"250 Melk St, Nieuw Muckleneuk, Pretoria, 0181, South Africa",https://www.google.com/maps/place/?q=place_id:ChIJ1-Mr-e5hlR4RYxbX9HfBFl8
Lithuania,Embassy of France,"Švarco g. 1, 01131 Vilnius, Lithuania",https://www.google.com/maps/place/?q=place_id:ChIJ1QUszhWU3UYRSb2ivCk_uWI
Luxembourg,Embassy of France in Luxembourg,"8b Bd Joseph II, 1840 Ville-Haute Luxembourg",https://www.google.com/maps/place/?q=place_id:ChIJVY138ypJlUcRMuNLUG5ym94
Luxembourg,Ambassade de France - Service Culturel,"34 A av. du X Septembre, 2340 Belair Luxembourg",https://www.google.com/maps/place/?q=place_id:ChIJ705QeCtJlUcRIFX6r6pNhPQ
Latvia,Embassy of France,"9, Boulevard Raina, Rīga, LV-1050, Latvia",https://www.google.com/maps/place/?q=place_id:ChIJh580vdHP7kYRvc0alRbaErA
Macao,Consulat Général de France / Consulate General of France,"25/F & 26/F Tower II, Admiralty Centre, 18 Harcourt Rd, Central, Hong Kong",https://www.google.com/maps/place/?q=place_id:ChIJG-EZBmcABDQR0Ql_wWn8pxA
Morocco,Ambassade de France / سفارة فرنسا,"1 Rue Ibn Hajar, Rabat, Morocco",https://www.google.com/maps/place/?q=place_id:ChIJ9SmKBIhspw0RRbF9iQVerpI
Morocco,Consulate General of France,"1 Rue Aguelmane Sidi Ali, Rabat 10000, Morocco",https://www.google.com/maps/place/?q=place_id:ChIJiWK2K3tspw0RE_UEti8s89M
Morocco,France Embasssy,"256G+28V, Rabat, Morocco",https://www.google.com/maps/place/?q=place_id:ChIJ____NJ1rpw0RJYvAHhigr0I
Morocco,Consulat Général de France à Rabat,"49 Av. Allal Ben Abdellah, Rabat, Morocco",https://www.google.com/maps/place/?q=place_id:ChIJgTBjC4drpw0RdZovPlSgMpE
Morocco,Consulat Général de France / القنصلية العامة لفرنسا,"Rue Camille Cabana, Marrakesh 40001, Morocco",https://www.google.com/maps/place/?q=place_id:ChIJx3OI3uzurw0RrcQoY2hwNd8
Morocco,"Ambassade de France , Service Economique Régional","1 Aglmane Sidi Ali, Rabat 10090, Morocco",https://www.google.com/maps/place/?q=place_id:ChIJvQQwIIhspw0RvFv8q_rmR2w
Morocco,Consulate General of France in Fez,"BP 2227 - FES Avenue Abou Obeida Ibn Al Jarrah, Bd Abou Obeida bnou El Jarrah, Fes, Morocco",https://www.google.com/maps/place/?q=place_id:ChIJMeKbjzCLnw0RgSnpdLkIuTM
Monaco,"Embassy of France, Monaco","Roc Fleuri, 1 rue du Ténao Le Roc fleuri, 1 Rue de Tenao, 98000 Monaco",https://www.google.com/maps/place/?q=place_id:ChIJCZK83XnCzRIR_Je8pl9jzAs
"Moldova, Republic of",Embassy of France,"Strada București 106, Chişinău 2004, Moldova",https://www.google.com/maps/place/?q=place_id:ChIJN57voC58yUARxBVgDuNcFqo
Madagascar,Consulate of France,"3, rue Jean-Jaurès Ambatomena Antananarivo, 101, Madagascar",https://www.google.com/maps/place/?q=place_id:ChIJQ_n_rgZ-8CERuZzib8dYb78
Mexico,Embassy of France,"Campos Elíseos 339, Polanco, Polanco III Secc, Miguel Hidalgo, 11540 Ciudad de México, CDMX, Mexico",https://www.google.com/maps/place/?q=place_id:ChIJq8v4RvgB0oURecOUwLC_IRQ
North Macedonia,"Embassy of France, Skopje","Rue, Todor Aleksandrov 165, Skopje 1000, North Macedonia",https://www.google.com/maps/place/?q=place_id:ChIJm6_GlSwUVBMRFc2ynKEkIXg
Malta,Embassy of France,"130 Melita Street, Valletta VLT 1123, Malta",https://www.google.com/maps/place/?q=place_id:ChIJg6rQqi1FDhMRnbQEMdSLKik
Myanmar,"Embassy of France, Yangon","102, Pyidaungsu Yeithka Road, Yangon, Myanmar (Burma)",https://www.google.com/maps/place/?q=place_id:ChIJ4WO29mXrwTARPsY0M9gvxkk
Montenegro,Embassy of France,"98 George Washington Blvd 5e, étage, Podgorica 81000, Montenegro",https://www.google.com/maps/place/?q=place_id:ChIJG40YBFPrTRMREuPJbjvfRlo
Montenegro,Embassy of France,"9WRF+94H, Njegoševa, Cetinje, Montenegro",https://www.google.com/maps/place/?q=place_id:ChIJM9s-NWfOTRMR4bKxo9lrfSU
Mongolia,Ambassade de France / Францын элчин сайдын яам,"15, avenue de la Paix, Ulaanbaatar 15160, Mongolia",https://www.google.com/maps/place/?q=place_id:ChIJ8xorCkWSll0RJhOBu7_WnJk
Northern Mariana Islands,"Embassy of France, London","58 Knightsbridge, London SW1X 7JT, United Kingdom",https://www.google.com/maps/place/?q=place_id:ChIJOeVHReIFdkgRTDavr-S5joM
Mauritius,Embassy of France,"14 Rue St Georges, Port Louis, Mauritius",https://www.google.com/maps/place/?q=place_id:ChIJYXjVYVFQfCER_olHLUW4rAE
Malaysia,Embassy of France,"Level 31, Integra Tower, 348, Jln Tun Razak, Kampung Datuk Keramat, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",https://www.google.com/maps/place/?q=place_id:ChIJ1e8caM83zDERYYjxFW3r-SY
Mayotte,Maison France Services,"4 Rue de l'Hôtel de Ville, Labattoir, Mayotte",https://www.google.com/maps/place/?q=place_id:ChIJU64KRncVCiIRxq0a2CTlk2o
Namibia,Embassy of France,"24 Willemien Street, Windhoek, Namibia",https://www.google.com/maps/place/?q=place_id:ChIJ62kWl1sbCxwRnZG0XazTHPQ
Niger,Embassy of France,"G3GH+2F7, Route des Ambassades, Boulevard Mali Bero, Niamey, Niger",https://www.google.com/maps/place/?q=place_id:ChIJc6Olqjqe2hERUhUGrPj_2DY
Norfolk Island,Embassy of France,"Harbour City BSP Haus – 6th floor Port Moresby NCD, 121, Papua New Guinea",https://www.google.com/maps/place/?q=place_id:ChIJF3llPXcxAmkRB0yNgADvDBg
Nigeria,Ambassade de France / French Embassy,"European Union Crescent, Off Constitution Ave, Central Business District, Kunkwaba, Nigeria",https://www.google.com/maps/place/?q=place_id:ChIJL9cqwTkKThARxXxFpHIC6fE
Nigeria,Consulate General of France,"French Embassy, 1 Oyinkan Abayomi Dr, Ikoyi 106104, Lagos, Nigeria",https://www.google.com/maps/place/?q=place_id:ChIJ-Qzlj9n0OxARuXxGDipiHhI
Nigeria,France Embassy in Abuja,"37 Udi Hills Street, Maitama, Abuja, Maitama, Lagos, Nigeria",https://www.google.com/maps/place/?q=place_id:ChIJq_K9JmkLThARCdl5tdauj-k
Nigeria,France embassy,"3rd floor, Sterling Plaza, Plot 1083 Mohammadu Buhari Way, Central Business District, Abuja, Nigeria",https://www.google.com/maps/place/?q=place_id:ChIJj5tdRHgLThARGJVYj9-M3Iw
Nicaragua,Embassy of France,"Del colegio Teresiano 1 c. al este, Nicaragua",https://www.google.com/maps/place/?q=place_id:ChIJOzdMYnBWcY8RYxufdZFCDyM
Netherlands,Ambassade de France / Ambassade van Frankrijk,"Anna Paulownastraat 76, 2518 BJ Den Haag, Netherlands",https://www.google.com/maps/place/?q=place_id:ChIJJ4-uizy3xUcR2cIs8t9ekdE
Netherlands,Consulat Général de France / Consulaat-Generaal van Frankrijk,"De Boelelaan 7, 9ème étage, 1083 HJ Amsterdam, Netherlands",https://www.google.com/maps/place/?q=place_id:ChIJJbzoZOsJxkcRbBUDgLmi9LE
Netherlands,Résidence de France aux Pays-Bas,"Tobias Asserlaan 1, 2517 KC Den Haag, Netherlands",https://www.google.com/maps/place/?q=place_id:ChIJj6qqhaSxxUcRJJGSNur5QDw
Norway,Embassy of France,"Drammensveien 69, 0244 Oslo, Norway",https://www.google.com/maps/place/?q=place_id:ChIJoXGwcS1sQUYR0dKtG5ih0Ts
Nepal,Embassy of France,"Lazimpat Rd, Kathmandu 44600, Nepal",https://www.google.com/maps/place/?q=place_id:ChIJTVFUnRsZ6zkRZxAUdYm8Tn8
New Zealand,"Embassy of France, New Zealand","37 Hobson Crescent, Thorndon, Wellington 6011, New Zealand",https://www.google.com/maps/place/?q=place_id:ChIJpyLTZQuvOG0RTebqp7U45No
New Zealand,"Embassy of France, London","58 Knightsbridge, London SW1X 7JT, United Kingdom",https://www.google.com/maps/place/?q=place_id:ChIJOeVHReIFdkgRTDavr-S5joM
New Zealand,Embassy of France,"Cooperative Bank building 20 Ballance Street, Wellington Central, Wellington 6011, New Zealand",https://www.google.com/maps/place/?q=place_id:ChIJAQAAANevOG0Re1_ObSF_XZQ
Oman,Embassy of France,"JC3G+RQ8, Muscat, Oman",https://www.google.com/maps/place/?q=place_id:ChIJdXdXW3L_kT4RuN94z8C4QCc
Oman,Ambassade de France / سفارة فرنسا,"Madinat Al Sultan Qaboos مسقط PC OM، 115, Oman",https://www.google.com/maps/place/?q=place_id:ChIJJyRz_jv_kT4RIR0raUv2tTI
Pakistan,Ambassade de France / Embassy of France,"Ramna 5 Diplomatic Enclave, Islamabad, Islamabad Capital Territory, Pakistan",https://www.google.com/maps/place/?q=place_id:ChIJS8bhzmjA3zgR9Xa9MWoyM2M
Pakistan,Consulate General of France,"R2MJ+Q5Q, Bath Island, Karachi, Sindh 75600, Pakistan",https://www.google.com/maps/place/?q=place_id:ChIJyf5NR8Q9sz4R--J8NGZ5UUI
Pitcairn,Ambassade de France / Embassy of France,"4101 Reservoir Rd NW, Washington, DC 20007, United States",https://www.google.com/maps/place/?q=place_id:ChIJc8U1As63t4kRBfl0dgCjKeI
Peru,Ambassade de France / Embajada de Francia,"Av. Arequipa 3415, San Isidro 15046, Peru",https://www.google.com/maps/place/?q=place_id:ChIJsb93tmnIBZEReWAGZsYFdSE
Philippines,Ambassade de France aux Philippines,"Extension et, 16th Floor Pacific Star Building angle Senator Gil Puyat, Makati Ave, Makati, 1200, Philippines",https://www.google.com/maps/place/?q=place_id:ChIJ5eeQARLJlzMRgeRwN-aA95o
Philippines,Consulate General of France,"2nd Floor, QC Pavilion, Gorordo Avenue, Barangay Camputhaw, Cebu City, 6000 Cebu, Philippines",https://www.google.com/maps/place/?q=place_id:ChIJ8SMtjziZqTMRZo86psEh_fc
Papua New Guinea,Embassy of France,"Harbour City BSP Haus – 6th floor Port Moresby NCD, 121, Papua New Guinea",https://www.google.com/maps/place/?q=place_id:ChIJF3llPXcxAmkRB0yNgADvDBg
Poland,"Embassy of France, Warsaw","1, rue, Piękna, 00-477 Warszawa, Poland",https://www.google.com/maps/place/?q=place_id:ChIJ-Xl3TPvMHkcRUph7nRZeJDg
Paraguay,France embassy,"Avda General Santos 465 casi España, Asunción, Paraguay",https://www.google.com/maps/place/?q=place_id:ChIJ2RObg9ynXZQR__Jjy5NHFPQ
"Palestine, State of",Consulat Général de France / القنصلية العامة لفرنسا / הקונסוליה הכללית של צרפת,"5, rue, Paul Emile Botta St, Jerusalem, Israel",https://www.google.com/maps/place/?q=place_id:ChIJM209X9IpAxUR6xGkz83GQkc
"Palestine, State of",Ambassade de France / שגרירות צרפת,"112 promenade, Herbert Samuel, Tel Aviv-Yafo, Israel",https://www.google.com/maps/place/?q=place_id:ChIJwSQi8XtMHRUR1JHLybYLfnM
"Palestine, State of",Consulat Général de France / הקונסוליה הכללית של צרפת,"Immeuble Migdalor, 11ème étage 1/3, Ben Yehuda St 1, Tel Aviv-Yafo, 6380101, Israel",https://www.google.com/maps/place/?q=place_id:ChIJldobLodMHRURlp90WN925Ls
Qatar,"Embassy of France, Doha","Diplomatic St, Doha, Qatar",https://www.google.com/maps/place/?q=place_id:ChIJy4gD5JXERT4REKFbNYSgxK0
Romania,Embassy of France,"13-15 rue, Strada Biserica Amzei, București 010392, Romania",https://www.google.com/maps/place/?q=place_id:ChIJyT-qk1H_sUARD_mdOh46hrA
Russian Federation,"Embassy of France, Moscow","Ulitsa Bol'shaya Yakimanka, 45, Moscow, Russia, 115127",https://www.google.com/maps/place/?q=place_id:ChIJiSez6gVLtUYRobS-nXca_2s
Rwanda,Ambassade de France,"3 KN 33 St, Kigali, Rwanda",https://www.google.com/maps/place/?q=place_id:ChIJQd9dY52m3BkRgBnB0T2VNFM
Saudi Arabia,Embassy of France,"Al Safarat, Riyadh 11693, Saudi Arabia",https://www.google.com/maps/place/?q=place_id:ChIJcwTcoFYcLz4RCkG0iacsRFw
Saudi Arabia,Consulate General of France in Jeddah,"6868 Al Aman, Al Hamra district، Jeddah 23324, Saudi Arabia",https://www.google.com/maps/place/?q=place_id:ChIJ8VllBOjPwxURgLcjfuqKmDs
Sudan,Embassy of France,"HGJW+8PW, Al Khurtum, Sudan",https://www.google.com/maps/place/?q=place_id:ChIJkenRltyRjhYR0mMZ7yNp62k
Senegal,Embassy of France,"1 rue El Hadji Amadou Assane Ndoye, Dakar, Senegal",https://www.google.com/maps/place/?q=place_id:ChIJvSh7DbRzwQ4RyN-gGNeIVh4
Senegal,Consulate General of France in Dakar,"1 rue El Hadji, Rue Amadou Assane Ndoye, Dakar, Senegal",https://www.google.com/maps/place/?q=place_id:ChIJCRRPt8pywQ4RCS7jvopYz3s
Singapore,Embassy of France / Ambassade de France,"101-103 Cluny Park Rd, Singapore 259595",https://www.google.com/maps/place/?q=place_id:ChIJQf_GngYa2jERa5_vjqTDFJM
Sierra Leone,Consulat de France,"39 Loop Rd, Freetown, Sierra Leone",https://www.google.com/maps/place/?q=place_id:ChIJreVKgGPDBA8RWJpN1iaqSmc
El Salvador,Embassy of France,"1a. Calle Poniente, #3718, apartado postal 474, San Salvador, El Salvador",https://www.google.com/maps/place/?q=place_id:ChIJofhUtT8wY48RSCYuJuNekZc
South Sudan,Embassy of France,"Kololo Road Campus de l’Union Européenne Thomping, Juba, South Sudan",https://www.google.com/maps/place/?q=place_id:ChIJ9zO98VaAEhcRa166KGVj0mM
Suriname,Embassy of France,"Dr. J.F. Nassylaan 23, Paramaribo, Suriname",https://www.google.com/maps/place/?q=place_id:ChIJl4VE6crKCY0R6RKaPS_iLgk
Slovakia,"Embassy of France, Bratislava","Palais Kutscherfeld, Hlavné námestie 7, 812 83 Bratislava, Slovakia",https://www.google.com/maps/place/?q=place_id:ChIJXw8j1EKJbEcRtD4cnRgXLGo
Slovenia,"Embassy of France, Ljubljana","VP Francija, Barjanska cesta 1, 1000 Ljubljana, Slovenia",https://www.google.com/maps/place/?q=place_id:ChIJzfuJ3mUtZUcRT4TU2kQbyO8
Sweden,"Embassy of France, Stockholm","Kommendörsgatan 13, 114 48 Stockholm, Sweden",https://www.google.com/maps/place/?q=place_id:ChIJcRbU7USdX0YRZHLoAl_ogXg
Seychelles,Ambassade de France / Embassy of France,"Immeuble La Ciotat à Mont Fleuri 1er étage Victoria Mahé, Seychelles",https://www.google.com/maps/place/?q=place_id:ChIJYW6avhkp4CIRY2HZyteh-P8
Chad,Embassy of France,"Rue de l'Adjudant-Chef Zouala Agoyna, N'Djamena, Chad",https://www.google.com/maps/place/?q=place_id:ChIJr2ZsjarYGxER0ZqAqJ8Yzm8
Togo,Embassy of France,"13 Avenue Mama Fousséni, Lomé, Togo",https://www.google.com/maps/place/?q=place_id:ChIJkbO_WdzhIxARBzHCSozsvzE
Togo,Consulate of France,"Ave de Gaulle, Lomé, Togo",https://www.google.com/maps/place/?q=place_id:ChIJ0Q0S49vhIxARLZ2RcxfCrdI
Thailand,Embassy of France,"35 Charoen Krung 36 Alley, Bang Rak, Bangkok 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ22u7zy-f4jAROqalm7Soois
Tajikistan,Ambassade de France / Сафорати Фаронса / Посольство Франции,"Dushanbe, Tajikistan",https://www.google.com/maps/place/?q=place_id:ChIJ1XYBOBXTtTgRAWfS44DVWBc
Turkmenistan,Embassy of France,"Ashgabat, Turkmenistan",https://www.google.com/maps/place/?q=place_id:ChIJ9wrPJd0BcD8RtOI489QntWY
Trinidad and Tobago,Embassy of France,"7 Mary St, Port of Spain, Trinidad & Tobago",https://www.google.com/maps/place/?q=place_id:ChIJ22woVnEINowRBAXl0jaJndU
Tunisia,Embassy of France,"2 Pl. de l'Indépendance, Tunis 1000, Tunisia",https://www.google.com/maps/place/?q=place_id:ChIJ26QFo3M0_RIR_Abl517Hrp4
Tunisia,Residence De L'ambassade de France En Tunisie,"V8PH+498, P9, La Marsa, Tunisia",https://www.google.com/maps/place/?q=place_id:ChIJqRVaQYu04hIRUWAjNNbAVWo
Turkey,Embassy of France,"Paris Caddesi N° 70, Kavaklıdere Cd., 06540 Çankaya, Türkiye",https://www.google.com/maps/place/?q=place_id:ChIJC6j3fZ9P0xQRQqJxQyaJuQg
Uganda,Embassy of France,"16 Lumumba Ave, Kampala, Uganda",https://www.google.com/maps/place/?q=place_id:ChIJo3Sh_3u7fRcRxGrsFobeUJc
Ukraine,Embassy of France in Kiev,"Reitarska St, 39, Kyiv, Ukraine, 01901",https://www.google.com/maps/place/?q=place_id:ChIJYzd6tF3O1EARTgqjV0UEHl4
Uruguay,"Embassy of France, Montevideo","Avenida Uruguay 853 esq. Andes, 11100 Montevideo, Uruguay",https://www.google.com/maps/place/?q=place_id:ChIJ25K1_iuAn5URXus_PkjiR5M
United States,Ambassade de France / Embassy of France,"4101 Reservoir Rd NW, Washington, DC 20007, United States",https://www.google.com/maps/place/?q=place_id:ChIJc8U1As63t4kRBfl0dgCjKeI
Uzbekistan,Embassy of France,"25, rue Istiqbol, Тоshkent, Uzbekistan",https://www.google.com/maps/place/?q=place_id:ChIJK65YHNWKrjgRqV6xcVCLr-4
Uzbekistan,France Embassy,"76XR+Q2W, Tashkent, Uzbekistan",https://www.google.com/maps/place/?q=place_id:ChIJnUyntxyLrjgRHKsHV9DzhG4
Holy See (Vatican City State),"Embassy of France, Holy See","Via Piave, 23, 00187 Roma RM, Italy",https://www.google.com/maps/place/?q=place_id:ChIJa1PhAwlhLxMRwpNLYVpx5g4
Saint Vincent and the Grenadines,Ambassade de France / Embassy of France,"Nelson Mandela Drive Vigie Castries, St. Lucia",https://www.google.com/maps/place/?q=place_id:ChIJ6RklV8JnQIwRTfzeOjHG_z8
Saint Vincent and the Grenadines,Embassy of France,"7 Mary St, Port of Spain, Trinidad & Tobago",https://www.google.com/maps/place/?q=place_id:ChIJ22woVnEINowRBAXl0jaJndU
"Venezuela, Bolivarian Republic of",Embassy of France,"Calle Madrid con, Av. La Trinidad, Caracas 1060, Distrito Capital, Venezuela",https://www.google.com/maps/place/?q=place_id:ChIJZWgQ2_lYKowRQeuv-t6MlhI
Viet Nam,Ambassade de France à Hanoï,"57 Trần Hưng Đạo, Hàng Bài, Hoàn Kiếm, Hà Nội, Vietnam",https://www.google.com/maps/place/?q=place_id:ChIJE0yL6JKrNTERD1eKy65P03c
Viet Nam,Consulate General of France in Ho Chi Minh City,"27 Đ. Nguyễn Thị Minh Khai, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",https://www.google.com/maps/place/?q=place_id:ChIJLWp7FzYvdTERc5j1hK_WH1k
Vanuatu,Ambassade de France / Embassy of France,"La Casa d’Andrea e Luciano, 1er étage, Kumul Hwy, Port Vila, Vanuatu",https://www.google.com/maps/place/?q=place_id:ChIJXxwyG5BhiW4R-eXixZVAWCg
Yemen,Ambassade de France au Yémen,"86P2+W6H، Mujahid Street, Sana'a, Yemen",https://www.google.com/maps/place/?q=place_id:ChIJU5unfxrbAxYRbGV3tKLLKUY
South Africa,Ambassade de France / French embassy,"250 Melk St, Nieuw Muckleneuk, Pretoria, 0181, South Africa",https://www.google.com/maps/place/?q=place_id:ChIJ1-Mr-e5hlR4RYxbX9HfBFl8
South Africa,Consulat Général de France / Consulate General of France,"Building, 3rd floor, Standard Bank, 191 Jan Smuts Ave, Parktown North, Randburg, 2196, South Africa",https://www.google.com/maps/place/?q=place_id:ChIJVU0_iJEMlR4RPkXPwp0f5J4
Zambia,Embassy of France,"Leopards Hill Road, Lusaka, Zambia",https://www.google.com/maps/place/?q=place_id:ChIJB3dAxa2MQBkR0-Yg7TsoNtc
Zimbabwe,Ambassade de France / Embassy of France,"3 Princess Dr, Harare, Zimbabwe",https://www.google.com/maps/place/?q=place_id:ChIJbYqza8WlMRkRd4z-exSZh3s
